eventid,questionid,questiondesc,statements,statementdescs
500023351,500023351001,Who would you nominate as candidate for President,"500023351001001,500023351001002,500023351001003,500023351001004","Minnie Mouse,Maize Moore,Daisy Duck,Goodie Galina"
500023351,500023351001,Who would you nominate as candidate for President,"500023351001001,500023351001002,500023351001003,500023351001004","Goodie Galina,Minnie Mouse,Maize Moore,Daisy Duck"
500023351,500023351001,Who would you nominate as candidate for President,"500023351001001,500023351001002,500023351001003,500023351001004","Minnie Mouse,Goodie Galina,Daisy Duck,Maize Moore"
500023351,500023351001,Who would you nominate as candidate for President,"500023351001001,500023351001002,500023351001003,500023351001004","Goodie Galina,Maize Moore,Daisy Duck,Minnie Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Donald Duck,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Mickey Mouse,Scrooge,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Donald Duck,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Goofy,Scrooge,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Donald Duck,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Donald Duck,Goofy,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Donald Duck,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Goofy,Donald Duck,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Mickey Mouse,Scrooge,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Goofy,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Mickey Mouse,Scrooge,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Donald Duck,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Scrooge,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Scrooge,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Donald Duck,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Goofy,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Mickey Mouse,Scrooge,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Mickey Mouse,Goofy,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Scrooge,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Goofy,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Mickey Mouse,Goofy,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Goofy,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Donald Duck,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Goofy,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Goofy,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Donald Duck,Goofy,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Goofy,Donald Duck,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Mickey Mouse,Donald Duck,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Scrooge,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Mickey Mouse,Goofy,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Goofy,Donald Duck,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Donald Duck,Scrooge,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Donald Duck,Scrooge,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Goofy,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Mickey Mouse,Scrooge,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Goofy,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Mickey Mouse,Scrooge,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Goofy,Donald Duck,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Goofy,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Goofy,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Donald Duck,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Donald Duck,Goofy,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Donald Duck,Scrooge,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Mickey Mouse,Scrooge,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Mickey Mouse,Donald Duck,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Scrooge,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Goofy,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Goofy,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Donald Duck,Scrooge,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Mickey Mouse,Goofy,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Donald Duck,Goofy,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Mickey Mouse,Donald Duck,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Goofy,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Mickey Mouse,Scrooge,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Goofy,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Donald Duck,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Goofy,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Goofy,Scrooge,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Goofy,Donald Duck,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Scrooge,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Donald Duck,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Goofy,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Goofy,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Goofy,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Donald Duck,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Mickey Mouse,Goofy,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Goofy,Scrooge,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Donald Duck,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Goofy,Donald Duck,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Mickey Mouse,Scrooge,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Donald Duck,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Donald Duck,Scrooge,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Goofy,Donald Duck,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Goofy,Scrooge,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Donald Duck,Goofy,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Donald Duck,Scrooge,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Goofy,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Scrooge,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Mickey Mouse,Goofy,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Goofy,Donald Duck,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Mickey Mouse,Goofy,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Mickey Mouse,Donald Duck,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Goofy,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Goofy,Donald Duck,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Mickey Mouse,Goofy,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Scrooge,Donald Duck,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Goofy,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Mickey Mouse,Scrooge,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Donald Duck,Goofy,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Mickey Mouse,Scrooge,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Mickey Mouse,Scrooge,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Donald Duck,Goofy,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Goofy,Donald Duck,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Donald Duck,Scrooge,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Scrooge,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Mickey Mouse,Goofy,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Mickey Mouse,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Donald Duck,Scrooge,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Goofy,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Goofy,Donald Duck,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Donald Duck,Goofy,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Donald Duck,Goofy,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Donald Duck,Goofy,Mickey Mouse"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Goofy,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Mickey Mouse,Scrooge,Donald Duck,Goofy"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Goofy,Donald Duck,Mickey Mouse,Scrooge"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Scrooge,Goofy,Mickey Mouse,Donald Duck"
500023351,500023351002,Who would you nominate as candidate for Vice President,"500023351002001,500023351002002,500023351002003,500023351002004","Donald Duck,Mickey Mouse,Goofy,Scrooge"
